customer_id,age,income,region,education,satisfaction_level,signup_date,total_purchases,total_spent,avg_order_value,last_purchase_date,purchased,product_id,price,rating,first_name,last_name,phone_verified,loyalty_tier,days_since_signup,days_since_last_purchase,customer_numeric_id,customer_id_flag_suffix,region_label,loyalty_tier_label,gender_Female,gender_Male,gender_Other,category_Apparel,category_Beauty,category_Books,category_Electronics,category_Home & Kitchen,category_Sports,category_Toys,education_ordinal,satisfaction_ordinal,income_group,income_group_encoded,age_standard,income_standard,total_spent_standard,avg_order_value_standard,price_standard,purchase_per_day,income_log,income_sqrt,days_since_signup_reciprocal,total_spent_yeojohnson,income_boxcox,income_binned_quantile,frequent_buyer
CUST0059,24.0,13796.9,North,Masters,High,2022-01-29,2,240.48000000000002,120.24000000000001,2024-03-06,1,P040,147.94,4.8,Avery,Smith,True,Silver,854,87,59,0,2,3,True,False,False,False,False,False,False,True,False,False,2,2,Low,0,-1.1759426723833033,-2.196686377972596,-0.4831483844367015,0.13114776478814022,-0.4565148607372095,0.00234192037470726,9.532271685652628,117.46020602740317,0.0011709601736421525,-0.4220115984848749,-2.5196991087755984,Q1,0
CUST-0060A,61.0,80784.67,West,High School,High,2021-05-23,3,382.99,127.66333333333334,2024-02-04,1,P010,445.76,4.4,Jordan,Wilson,True,Gold,1105,118,60,1,4,1,False,True,False,False,False,False,False,False,False,True,0,2,Very High,3,0.8134259437960665,1.1344792307839893,-0.07708138171525022,0.19826271933422204,1.649373291528751,0.0027149321266968325,11.299554877295403,284.22644141599494,0.0009049773673757705,0.23288326013800525,1.1224220590295506,Q4,0
CUST0061,25.0,76865.0,East,Bachelors,Medium,2021-04-04,5,350.76,70.152,2023-12-31,1,P001,16.27,4.9,Riley,Clark,True,Platinum,1154,153,61,0,1,2,False,True,False,False,False,False,False,False,False,True,1,1,Very High,3,-1.122175953027104,0.9395620107948044,-0.1689173195281222,-0.32170187732737127,-1.3875547271291877,0.004332755632582322,11.249818925084488,277.24537868105216,0.000866551119007356,0.10748662558793767,0.9454052127182625,Q4,1
CUST0062,64.0,50252.634,Central,Masters,Medium,2024-09-16,3,261.46999999999997,87.15666666666665,2024-04-08,1,P037,77.01,4.6,Taylor,Brown,True,Gold,-107,54,62,0,0,1,True,False,False,True,False,False,False,False,False,False,2,1,Mid,1,0.974726101864664,-0.3838168445819764,-0.4233396244400469,-0.16796131642868178,-0.958061589097375,-0.028037383177570093,10.824838141714432,224.17099277114335,-0.009345795265962175,-0.30587119093475845,-0.3367720130338241,Q2,0
CUST0063,52.0,39126.18,West,High School,Medium,2022-04-12,6,1157.32,192.88666666666666,2024-05-21,1,P039,70.18,4.9,Morgan,Clark,True,Gold,781,11,63,0,4,1,True,False,False,False,False,True,False,False,False,False,0,1,Low,0,0.32952546959027385,-0.9371127807239339,2.1292891341594347,0.787952129124605,-1.0063565863439554,0.0076824583866837385,10.574572645140057,197.8033872308561,0.0012804097147194658,1.8790537487324974,-0.9290088511569021,Q1,1
CUST0064,31.0,64226.89,Central,PhD,High,2022-08-16,6,346.31,57.718333333333334,2024-04-16,1,P003,150.9,5.0,Riley,Davis,True,Bronze,655,46,64,0,0,0,False,True,False,True,False,False,False,False,False,False,3,2,High,2,-0.7995756368899091,0.3110944951321291,-0.18159711857457825,-0.43411565907516647,-0.43558467159374276,0.00916030534351145,11.07019281901942,253.43024681359563,0.001526717533943244,0.08933925950780085,0.35585060569658356,Q3,1
CUST0065,34.0,54770.61,West,High School,High,2021-06-13,2,227.64000000000001,113.82000000000001,2024-03-26,1,P024,473.72,3.4,Avery,Smith,True,Platinum,1084,67,65,0,4,2,True,False,False,False,True,False,False,False,False,False,0,2,Mid,1,-0.6382754788213114,-0.15914708363325922,-0.5197345911235546,0.07310402771775243,1.8470787268163618,0.0018450184501845018,10.91092727300028,234.03121586660185,0.0009225092165820183,-0.49778160716843795,-0.1073993377813773,Q2,0
CUST0066,53.0,73979.11,East,Bachelors,High,2022-04-22,8,755.46,94.4325,2024-05-25,1,P026,97.94,2.5,Jordan,Garcia,False,Gold,771,7,66,0,1,1,True,False,False,False,False,False,True,False,False,False,1,2,Very High,3,0.38329218894647304,0.7960525684196583,0.9842320454383459,-0.1021799212623322,-0.8100653530254978,0.010376134889753566,11.211551552273688,271.9910108808745,0.0012970168443966687,1.2288498780940857,0.8134103901199748,Q4,1
CUST0067,67.0,63632.46,North,High School,High,2021-07-26,4,316.9,79.225,2024-05-20,1,P036,322.89,4.0,Drew,Smith,False,Gold,1041,12,67,0,2,1,False,True,False,False,False,False,True,False,False,False,0,2,High,2,1.1360262599332616,0.28153469977227197,-0.26539776800295445,-0.23967215358288094,0.7805583117795112,0.0038424591738712775,11.060894711614727,252.25475218516698,0.0009606147842400117,-0.03634112745368901,0.32733757216625026,Q3,0
CUST0068,57.0,83494.55,East,High School,Medium,2023-02-18,3,260.06,86.68666666666667,2023-12-17,1,P030,384.12,4.8,Sam,Garcia,True,Bronze,469,167,68,0,1,0,False,True,False,False,False,False,False,False,True,False,0,1,Very High,3,0.5983590663712698,1.269236053706402,-0.42735726863229473,-0.1722106242827443,1.213516244635749,0.006396588486140725,11.33254861600563,288.9542351307556,0.0021321961165843045,-0.31339705980467075,1.2433576854057977,Q4,0
C0069X,21.0,72461.4,North,PhD,High,2022-07-24,3,218.94,72.98,2024-04-13,1,P035,130.15,3.4,Taylor,Miller,True,Platinum,678,49,69,1,2,2,False,False,True,False,False,False,False,False,True,False,3,2,Very High,3,-1.3372428304519008,0.7205799357873737,-0.5445243106076374,-0.29613370155867086,-0.5823081258933824,0.004424778761061947,11.190823085622885,269.1865524130059,0.0014749262319332414,-0.551406027985407,0.7433997125864306,Q4,0
CUST0070,19.0,67973.91,North,Bachelors,Medium,2023-07-18,4,158.02,39.505,2024-03-24,1,P024,473.72,3.4,Casey,Miller,False,Platinum,319,69,70,0,2,2,True,False,False,False,True,False,False,False,False,False,1,1,High,2,-1.4447762691642991,0.4974261816373392,-0.7181093348570992,-0.5987838726538782,1.8470787268163618,0.012539184952978056,11.126893945483612,260.71806611740584,0.003134796139975043,-0.9941279765003058,0.5338726284858324,Q3,0
CUST0071,23.0,48661.76,Central,Bachelors,High,2024-07-25,3,248.52999999999997,82.84333333333332,2023-06-14,1,P029,197.28,2.6,Riley,Moore,False,Silver,-54,353,71,0,0,3,True,False,False,False,False,False,False,True,False,False,1,2,Mid,1,-1.2297093917395026,-0.46292777418397707,-0.46021077043131475,-0.2069585104936256,-0.10763123494712658,-0.05555555555555555,10.792669334827634,220.59410690224706,-0.018518521947874435,-0.3763983287564526,-0.41893673353132116,Q2,0
CUST0072,59.0,47344.22,East,High School,Medium,2023-01-18,6,376.71000000000004,62.785000000000004,2024-05-01,1,P024,473.72,3.4,Jamie,Lee,False,Platinum,500,31,72,0,1,2,True,False,False,False,True,False,False,False,False,False,0,1,Mid,1,0.7058925050836682,-0.5284463596834071,-0.09497557003249606,-0.38830751766966826,1.8470787268163618,0.012,10.765221143148805,217.58726984821516,0.001999999960000001,0.20923863924622355,-0.4875714615891535,Q2,1
CUST0073,21.0,54068.34,West,Bachelors,Medium,2021-11-30,7,559.05,79.86428571428571,2024-05-31,1,P039,70.18,4.9,Casey,Miller,False,Gold,914,1,73,0,4,1,False,True,False,False,False,True,False,False,False,False,1,1,Mid,1,-1.3372428304519008,-0.19406954294279438,0.42458275763734743,-0.23389231995159507,-1.0063565863439554,0.007658643326039387,10.89802257590244,232.5259985463991,0.0010940918917495418,0.7814904749132098,-0.14268433660188767,Q2,1
CUST0074,45.8,88136.98,East,Bachelors,Medium,2023-01-29,4,176.38,44.095,2024-04-06,1,P027,171.78,3.4,Jordan,Lee,False,Bronze,489,56,74,0,1,0,False,True,False,False,False,False,False,False,False,True,1,1,Very High,3,-0.003828190418161247,1.5000946590467472,-0.6657944785665523,-0.5572853129727131,-0.2879419860141536,0.0081799591002045,11.38665882004849,296.87872945025885,0.002044989733231294,-0.846084468038005,1.4479486145580578,Q4,0
CUST-0075A,35.0,47687.05,Central,Bachelors,Very High,2022-12-29,3,220.77,73.59,2023-10-02,1,P029,197.28,2.6,Alex,Lee,True,Platinum,520,243,75,1,0,2,False,True,False,False,False,False,False,True,False,False,1,3,Mid,1,-0.5845087594651123,-0.5113981207936811,-0.5393099213368475,-0.29061864242892993,-0.10763123494712658,0.0057692307692307696,10.772436121381011,218.3736476775529,0.0019230768860946754,-0.5399644333757763,-0.4696600250980185,Q2,0
CUST0076,43.0,59689.52,North,Bachelors,Medium,2022-03-06,4,326.43,81.6075,2024-05-10,1,P040,147.94,4.8,Riley,Lee,False,Silver,818,22,76,0,2,3,True,False,False,False,False,False,False,True,False,False,1,1,High,2,-0.1543750046155188,0.08546030999350046,-0.23824305229222928,-0.21813177919499943,-0.4565148607372095,0.004889975550122249,10.996928492801747,244.31438762381555,0.0012224938725856494,0.00552899860634882,0.13621652184522,Q3,0
CUST0077,61.0,14593.55,Central,Masters,Low,2024-10-04,3,518.94,172.98000000000002,2023-10-27,1,P039,70.18,4.9,Riley,Wilson,True,Platinum,-125,218,77,0,0,2,True,False,False,False,False,True,False,False,False,False,2,0,Low,0,0.8134259437960665,-2.157070593147755,0.310293602636594,0.6079743524972138,-1.0063565863439554,-0.024,9.588403450336008,120.80376649757241,-0.008000000640000051,0.6723327735917942,-2.460755800606529,Q1,0
CUST0078,51.0,67164.56,South,Bachelors,Medium,2022-07-01,7,658.03,94.00428571428571,2024-03-18,1,P036,322.89,4.0,Avery,Lee,False,Platinum,701,75,78,0,3,2,True,False,False,False,False,False,True,False,False,False,1,1,High,2,0.27575875023407465,0.45717885163296434,0.7066156811470609,-0.10605144110809299,0.7805583117795112,0.009985734664764621,11.114915895138228,259.16126253744017,0.0014265335031878245,1.022513324341603,0.49566457943947445,Q3,1
CUST0079,27.0,95629.57,South,Bachelors,High,2024-10-31,6,538.48,89.74666666666667,2024-04-28,1,P031,126.52,3.6,Drew,Wilson,False,Gold,-152,34,79,0,3,1,False,True,False,False,False,True,False,False,False,False,1,2,Very High,3,-1.0146425143147058,1.8726859265051734,0.3659707427192348,-0.1445449178286342,-0.6079758916335122,-0.039473684210526314,11.46824781779848,309.2403110850848,-0.006578947801246566,0.7264536216907971,1.7717317215746067,Q4,1
CUST0080,53.0,38194.51,West,High School,High,2024-08-20,3,302.69,100.89666666666666,2024-04-15,1,P036,322.89,4.0,Taylor,Lee,False,Bronze,-80,47,80,0,4,0,False,True,False,False,False,False,True,False,False,False,0,2,Low,0,0.38329218894647304,-0.9834428356385884,-0.3058876431602895,-0.04373686980140317,0.7805583117795112,-0.0375,10.55047324841937,195.43415771046782,-0.012500001562500196,-0.10099527434616848,-0.9806636510470012,Q1,0
CUST0081,31.0,112139.96,Central,Masters,High,2021-05-27,4,212.62,53.155,2023-12-16,1,P028,473.1,3.0,Avery,Wilson,True,Silver,1101,168,81,0,0,3,True,False,False,False,False,False,False,False,True,False,2,2,Very High,3,-0.7995756368899091,2.6937140538060023,-0.5625324746466491,-0.47537312327524994,1.842694700711987,0.0036330608537693005,11.627511930368682,334.87305057289996,0.0009082652051928682,-0.5916134511037489,2.460624646117352,Q4,0
CUST0082,48.0,58280.33,West,Bachelors,Medium,2024-06-01,4,346.11,86.5275,2024-02-14,1,P033,75.33,3.8,Drew,Garcia,False,Gold,0,108,82,0,4,1,False,True,False,False,False,False,False,True,False,False,1,1,High,2,0.11445859216547712,0.015384156328381044,-0.1821669971834077,-0.1736496629354499,-0.9699408856382616,0.0,10.97303708091354,241.41319350855704,99999.99999999999,0.08851857510526587,0.06703609272809179,Q3,0
CUST0083,65.0,12887.33,West,Bachelors,High,2024-07-24,2,456.71000000000004,228.35500000000002,2023-05-08,0,P036,322.89,4.0,Alex,Smith,True,Platinum,-53,390,83,0,4,2,True,False,False,False,False,False,True,False,False,False,1,2,Low,0,1.0284928212208633,-2.241917444818928,0.13297587349929893,1.10862418743066,0.7805583117795112,-0.03773584905660377,9.464077529743156,113.52237664883519,-0.01886792808828832,0.48638367675790195,-2.5882107720767946,Q1,0
CUST0084,32.0,48060.31,South,High School,Medium,2021-12-17,3,533.1,177.70000000000002,2024-05-19,1,P040,147.94,4.8,Casey,Johnson,True,Platinum,897,13,84,0,3,2,False,True,False,False,False,False,False,True,False,False,0,1,Mid,1,-0.7458089175337098,-0.49283665987141917,0.3506410081417216,0.6506482526486516,-0.4565148607372095,0.0033444816053511705,10.780232766513652,219.22661790941353,0.0011148271893553269,0.711736796493159,-0.4502008575240138,Q2,0
CUST0085,25.0,78947.89,West,PhD,High,2023-12-30,3,139.89000000000001,46.63,2024-05-18,1,P020,209.32,3.2,Sam,Lee,True,Gold,154,14,85,0,4,1,True,False,False,False,False,False,False,True,False,False,3,2,Very High,3,-1.122175953027104,1.0431398957553428,-0.7697688307474921,-0.5343661738023964,-0.02249627640410682,0.01948051948051948,11.276555960053603,280.97667162951444,0.006493506071850255,-1.1568389028374566,1.039786367705996,Q4,0
CUST0086,31.0,90987.71,South,High School,High,2022-05-17,2,237.12,118.56,2023-07-01,1,P002,400.36,3.0,Jamie,Moore,False,Bronze,746,336,86,0,3,0,False,True,False,True,False,False,False,False,False,False,0,2,Very High,3,-0.7995756368899091,1.6418556661059565,-0.4927223450650369,0.1159587494800013,1.3283494445309851,0.002680965147453083,11.418490711868106,301.6416914154938,0.0013404825557576064,-0.4414701499632672,1.5720395483778673,Q4,0
CUST0087,40.0,67925.77,North,Masters,Medium,2021-12-01,8,701.9499999999999,87.74374999999999,2024-04-19,1,P039,70.18,4.9,Taylor,Wilson,True,Bronze,913,43,87,0,2,0,True,False,False,False,False,True,False,False,False,False,2,1,High,2,-0.3156751626841164,0.4950322773111384,0.8317610236460161,-0.1626534487279953,-1.0063565863439554,0.008762322015334063,11.126185492107414,260.6257278167296,0.0010952902399201507,1.1188166801687127,0.5316036982578103,Q3,1
CUST0088,57.0,83216.7,Central,Bachelors,Low,2023-08-05,9,2107.64,234.1822222222222,2024-05-09,1,P014,492.89,3.7,Drew,Clark,False,Bronze,301,23,88,0,0,0,False,True,False,False,True,False,False,False,False,False,1,0,Very High,3,0.5983590663712698,1.2554191381053448,4.837124331873627,1.161308572869505,1.9826299855596912,0.029900332225913623,11.329215344567888,288.4730490011155,0.003322259025838571,2.826299672458856,1.2310104569185494,Q4,1
CUST0089,38.0,33799.86,West,High School,Low,2023-02-17,3,347.51,115.83666666666666,2024-04-26,1,P023,185.73,4.4,Casey,Moore,True,Bronze,470,36,89,0,4,0,True,False,False,False,False,False,False,False,False,True,0,0,Low,0,-0.4232086013965147,-1.2019798453423318,-0.17817784692160135,0.09133687347454596,-0.18930139866572127,0.006382978723404255,10.428241524934405,183.84738235830284,0.0021276595291987335,0.09425414781199834,-1.229432093961812,Q1,0
CUST-0090A,33.0,42755.29,North,Masters,Medium,2022-07-07,4,723.3199999999999,180.82999999999998,2024-01-05,0,P028,473.1,3.0,Jamie,Wilson,True,Platinum,695,148,90,1,2,2,False,True,False,False,False,False,False,False,True,False,2,1,Low,0,-0.6920421981775107,-0.7566445187950085,0.8926525529994469,0.6789468347406005,1.842694700711987,0.0057553956834532375,10.663271598044611,206.77352345017482,0.0014388489001604474,1.1636653295849617,-0.7310704265820297,Q1,0
CUST0091,62.0,24769.73,East,Bachelors,Medium,2024-08-03,4,507.13,126.7825,2024-04-17,1,P040,147.94,4.8,Avery,Davis,False,Gold,-63,45,91,0,1,1,True,False,False,False,False,False,False,True,False,False,1,1,Low,0,0.8671926631522657,-1.6510298510165187,0.2766422707852126,0.19029903422474637,-0.4565148607372095,-0.06349206349206349,10.117417993183576,157.38402078991373,-0.015873018392542602,0.6386966842942463,-1.7725795023947586,Q1,0
C0092X,35.0,44108.86,West,Masters,High,2024-02-15,4,338.68,84.67,2023-09-07,1,P033,75.33,3.8,Morgan,Garcia,False,Bronze,107,268,92,1,4,0,False,True,False,False,False,False,False,True,False,False,2,2,Low,0,-0.5845087594651123,-0.6893342346484449,-0.20333798750142318,-0.19044347003953796,-0.9699408856382616,0.037383177570093455,10.694438619210475,210.02109417865626,0.009345793519084718,0.0577139163629359,-0.6584971600039907,Q1,0
CUST0093,64.0,92329.044,North,PhD,Medium,2022-03-26,5,492.69,98.538,2024-02-23,1,P010,445.76,4.4,Avery,Garcia,True,Gold,798,99,93,0,2,1,False,True,False,False,False,False,False,False,False,True,3,1,Very High,3,0.974726101864664,1.708557478849624,0.2354970352277236,-0.06506176510306794,1.649373291528751,0.006265664160401002,11.43312487131806,303.8569466048127,0.0012531328163767818,0.5965669953720508,1.6300388038334375,Q4,1
CUST0094,41.0,58827.8,North,Masters,Medium,2022-10-27,2,146.7,73.35,2024-03-03,1,P038,242.83,2.9,Alex,Wilson,True,Silver,583,90,94,0,2,3,False,True,False,False,False,False,False,False,True,False,2,1,High,2,-0.2619084433279172,0.042608726362970514,-0.7503644641168482,-0.29278850175866417,0.21445326352750413,0.003430531732418525,10.982386809894217,242.5444289197342,0.001715265836787893,-1.093551740719542,0.09396927446881886,Q3,0
CUST0095,43.0,70621.28,East,High School,Low,2021-04-25,3,325.61,108.53666666666668,2023-12-19,1,P040,147.94,4.8,Avery,Smith,True,Gold,1133,165,95,0,1,1,False,True,False,False,False,False,False,True,False,False,0,0,Very High,3,-0.1543750046155188,0.6290745093493066,-0.24057955458843017,0.02533698552846654,-0.4565148607372095,0.00264783759929391,11.16510095443275,265.7466462629397,0.0008826125253079213,0.0019712312453780455,0.6579473227040519,Q4,0
CUST0096,42.0,38142.75,South,Masters,Low,2022-04-15,5,504.33,100.866,2024-05-13,1,P018,446.32,3.6,Avery,Smith,False,Platinum,778,19,96,0,3,2,False,True,False,False,False,False,False,False,False,True,2,0,Low,0,-0.20814172397171798,-0.9860167552049398,0.26866397026159977,-0.04401412960464693,1.6533330570423797,0.006426735218508998,10.549117196292805,195.30168970083182,0.0012853470271806295,0.6306153450018452,-0.9835439648527978,Q1,1
CUST0097,62.0,39240.55,West,Bachelors,Very High,2021-03-07,4,609.21,152.3025,2024-04-23,1,P037,77.01,4.6,Sam,Lee,True,Bronze,1182,39,97,0,4,0,True,False,False,True,False,False,False,False,False,False,1,3,Low,0,0.8671926631522657,-0.9314253931504485,0.5675083127317831,0.42102740961980817,-0.958061589097375,0.00338409475465313,10.57749141340886,198.09227647740335,0.0008460236815057219,0.9081882424115345,-0.9226923544123866,Q1,0
CUST0098,58.0,58682.98,South,Masters,Medium,2022-10-09,1,119.14,119.14,2023-07-04,1,P039,70.18,4.9,Morgan,Garcia,False,Gold,601,333,98,0,3,1,False,True,False,False,False,True,False,False,False,False,2,1,High,2,0.6521257857274689,0.03540712219761126,-0.8288937364135516,0.12120257619352541,-1.0063565863439554,0.0016638935108153079,10.979922055451079,242.24570171625336,0.0016638934831298923,-1.3689251467310086,0.08685179748427796,Q3,0
CUST0099,46.0,44152.34,North,Bachelors,High,2023-04-02,3,268.25,89.41666666666667,2023-10-15,1,P022,414.28,2.6,Morgan,Garcia,False,Bronze,426,230,99,0,2,0,True,False,False,False,False,False,False,False,False,True,1,2,Low,0,0.006925153453078743,-0.6871720626479629,-0.4040207396007272,-0.1475284744070186,1.4267779015840443,0.007042253521126761,10.695423854359827,210.1245820935761,0.002347417785271883,-0.2702004147146792,-0.6561766492867329,Q1,0
CUST0100,32.0,78433.29,South,Masters,High,2022-07-03,5,436.48,87.296,2024-05-12,1,P022,414.28,2.6,Avery,Lee,True,Silver,699,20,100,0,3,3,True,False,False,False,False,False,False,False,False,True,2,2,Very High,3,-0.7458089175337098,1.0175498839925068,0.07533265221619623,-0.1667015925400304,1.4267779015840443,0.00715307582260372,11.270016483168028,280.05944011941466,0.0014306151440541467,0.42083733883696733,1.0165358976836092,Q4,1
CUST0101,62.0,43706.46,North,Bachelors,High,2021-05-16,8,674.86,84.3575,2024-04-29,1,P006,354.83,2.6,Jamie,Davis,True,Silver,1112,33,101,0,2,3,True,False,False,False,False,False,False,True,False,False,1,2,Low,0,0.8671926631522657,-0.709344768525952,0.7545709660800624,-0.1932688077084626,1.0064063662532696,0.007194244604316547,10.685274075896643,209.06090021809433,0.000899280567452513,1.060103119974574,-0.6800044636611842,Q1,1
